ds,y,residuals
2016-01-20 18:00:00,76147.5,205.4140625
2016-01-20 19:00:00,74623.25,344.15625
2016-01-20 20:00:00,70221.75,-128.1484375
2016-01-20 21:00:00,66815.0,111.3984375
2016-01-20 22:00:00,64232.75,166.24609375
2016-01-20 23:00:00,59967.0,-742.5078125
2016-01-21 00:00:00,57270.75,883.40625
2016-01-21 01:00:00,55105.75,-76.85546875
2016-01-21 02:00:00,53720.5,-1276.52734375
2016-01-21 03:00:00,53747.25,433.85546875
2016-01-21 04:00:00,54742.25,1174.85546875
2016-01-21 05:00:00,57900.25,-502.8515625
2016-01-21 06:00:00,65429.75,1422.796875
2016-01-21 07:00:00,72566.25,2006.640625
2016-01-21 08:00:00,74450.5,-2007.3125
2016-01-21 09:00:00,74127.25,-780.8515625
2016-01-21 10:00:00,74978.5,978.7421875
2016-01-21 11:00:00,75174.5,535.8125
2016-01-21 12:00:00,74628.5,-741.65625
2016-01-21 13:00:00,74002.0,769.34375
2016-01-21 14:00:00,73060.75,114.90625
2016-01-21 15:00:00,72406.25,-210.390625
2016-01-21 16:00:00,72203.25,-392.578125
2016-01-21 17:00:00,75810.5,1037.1328125
2016-01-21 18:00:00,76340.0,-97.4140625
2016-01-21 19:00:00,74914.0,657.859375
2016-01-21 20:00:00,70807.0,576.3828125
2016-01-21 21:00:00,67406.5,136.078125
2016-01-21 22:00:00,64927.25,249.32421875
2016-01-21 23:00:00,61022.75,489.69921875
2016-01-22 00:00:00,58527.25,1282.03125
2016-01-22 01:00:00,56658.25,880.8515625
2016-01-22 02:00:00,55066.25,-1987.94921875
2016-01-22 03:00:00,54863.25,-269.6875
2016-01-22 04:00:00,55732.25,177.41015625
2016-01-22 05:00:00,58812.0,-1564.7265625
2016-01-22 06:00:00,66137.75,1004.015625
2016-01-22 07:00:00,73233.5,3172.75
2016-01-22 08:00:00,75204.25,1869.125
2016-01-22 09:00:00,75011.5,-1169.21875
2016-01-22 10:00:00,75100.5,-2848.1796875
2016-01-22 11:00:00,75098.25,-558.671875
2016-01-22 12:00:00,74001.5,-3052.3828125
2016-01-22 13:00:00,72395.5,-575.4375
2016-01-22 14:00:00,71068.75,1038.90625
2016-01-22 15:00:00,70382.5,-1144.9609375
2016-01-22 16:00:00,70530.5,-1126.203125
2016-01-22 17:00:00,74598.75,-199.015625
2016-01-22 18:00:00,74784.75,794.875
2016-01-22 19:00:00,72926.5,545.1953125
2016-01-22 20:00:00,68648.75,-942.8203125
2016-01-22 21:00:00,65350.25,960.625
2016-01-22 22:00:00,64002.25,-1292.359375
2016-01-22 23:00:00,60651.75,-173.59375
2016-01-23 00:00:00,57718.75,446.7109375
2016-01-23 01:00:00,54912.75,-579.34765625
2016-01-23 02:00:00,52749.75,-991.4765625
2016-01-23 03:00:00,51502.5,-1352.1328125
2016-01-23 04:00:00,50584.5,-1218.5859375
2016-01-23 05:00:00,49925.0,-3298.3515625
2016-01-23 06:00:00,50343.0,-6419.51171875
2016-01-23 07:00:00,54049.25,-3898.81640625
2016-01-23 08:00:00,58202.0,-272.0546875
2016-01-23 09:00:00,61870.75,2256.0546875
2016-01-23 10:00:00,64031.5,1634.71875
2016-01-23 11:00:00,64699.0,-598.74609375
2016-01-23 12:00:00,63785.25,-835.25
2016-01-23 13:00:00,61542.75,-2617.8515625
2016-01-23 14:00:00,60010.25,-1392.7734375
2016-01-23 15:00:00,59429.25,-75.8671875
2016-01-23 16:00:00,59931.75,-1511.1796875
2016-01-23 17:00:00,63890.25,-744.609375
2016-01-23 18:00:00,64784.5,-1764.6796875
2016-01-23 19:00:00,62326.25,-683.296875
2016-01-23 20:00:00,58335.0,-1027.17578125
2016-01-23 21:00:00,55802.25,-1576.9921875
2016-01-23 22:00:00,54875.0,-253.8046875
2016-01-23 23:00:00,52035.0,343.07421875
2016-01-24 00:00:00,48994.75,2101.40625
2016-01-24 01:00:00,46773.5,3053.3828125
2016-01-24 02:00:00,45778.25,1548.11328125
2016-01-24 03:00:00,45033.25,-250.09765625
2016-01-24 04:00:00,45040.75,1571.53515625
2016-01-24 05:00:00,45089.75,-2125.0234375
2016-01-24 06:00:00,43774.0,-5273.07421875
2016-01-24 07:00:00,45492.0,-1499.7734375
2016-01-24 08:00:00,49083.75,313.76171875
2016-01-24 09:00:00,52779.5,2374.91015625
2016-01-24 10:00:00,55474.5,1574.421875
2016-01-24 11:00:00,58251.25,2686.1015625
2016-01-24 12:00:00,57600.75,-1524.96875
2016-01-24 13:00:00,55505.0,-3321.7109375
2016-01-24 14:00:00,54274.5,-1625.53125
2016-01-24 15:00:00,53836.5,-2184.08203125
2016-01-24 16:00:00,55176.25,-579.78125
2016-01-24 17:00:00,59654.75,-1936.4140625
2016-01-24 18:00:00,61396.5,-1755.64453125
2016-01-24 19:00:00,59511.25,-2588.5234375
2016-01-24 20:00:00,56632.25,-2857.6484375
2016-01-24 21:00:00,54565.5,-1177.2265625
2016-01-24 22:00:00,55055.0,-1059.27734375
2016-01-24 23:00:00,52289.0,-3598.0625
2016-01-25 00:00:00,49533.0,-1268.0390625
2016-01-25 01:00:00,47595.5,-1277.0703125
2016-01-25 02:00:00,46913.5,-793.50390625
2016-01-25 03:00:00,47006.25,-1756.0078125
2016-01-25 04:00:00,48778.25,-214.5390625
2016-01-25 05:00:00,52694.25,-935.171875
2016-01-25 06:00:00,61717.25,3374.0234375
2016-01-25 07:00:00,69475.25,2879.203125
2016-01-25 08:00:00,71600.0,-22.9140625
2016-01-25 09:00:00,71433.5,-718.0546875
2016-01-25 10:00:00,71442.5,38.921875
2016-01-25 11:00:00,71753.5,-322.40625
2016-01-25 12:00:00,71287.75,-145.0859375
2016-01-25 13:00:00,70750.0,661.6015625
2016-01-25 14:00:00,69436.75,-516.0859375
2016-01-25 15:00:00,68687.0,167.09375
2016-01-25 16:00:00,68323.0,-1765.40625
2016-01-25 17:00:00,72835.0,1667.5
2016-01-25 18:00:00,74068.75,-617.84375
2016-01-25 19:00:00,72660.75,684.3671875
2016-01-25 20:00:00,68015.0,-824.9140625
2016-01-25 21:00:00,64620.0,87.453125
2016-01-25 22:00:00,61838.75,-1272.7578125
2016-01-25 23:00:00,57416.0,-1372.484375
2016-01-26 00:00:00,53064.25,-1649.6953125
2016-01-26 01:00:00,51476.25,-569.3515625
2016-01-26 02:00:00,50978.0,-669.171875
2016-01-26 03:00:00,51065.0,-1106.1015625
2016-01-26 04:00:00,52121.75,841.4375
2016-01-26 05:00:00,55262.0,-637.08203125
2016-01-26 06:00:00,63121.25,1391.4765625
2016-01-26 07:00:00,70516.75,1397.984375
2016-01-26 08:00:00,72216.0,-1862.5390625
2016-01-26 09:00:00,72053.5,-1746.2109375
2016-01-26 10:00:00,72416.5,-480.5
2016-01-26 11:00:00,72713.5,416.953125
2016-01-26 12:00:00,71471.5,-869.6484375
2016-01-26 13:00:00,70821.75,143.953125
2016-01-26 14:00:00,69508.25,-861.953125
2016-01-26 15:00:00,68732.5,-320.234375
2016-01-26 16:00:00,68779.0,-985.859375
2016-01-26 17:00:00,72837.25,1018.5625
2016-01-26 18:00:00,73942.5,-318.5
2016-01-26 19:00:00,72827.5,1008.15625
2016-01-26 20:00:00,68789.75,465.28125
2016-01-26 21:00:00,64881.5,-794.40625
2016-01-26 22:00:00,62111.25,-188.140625
2016-01-26 23:00:00,57096.0,-996.078125
2016-01-27 00:00:00,53882.25,529.3984375
2016-01-27 01:00:00,51290.25,-123.69140625
2016-01-27 02:00:00,50171.0,-38.5078125
2016-01-27 03:00:00,50574.5,1178.2421875
2016-01-27 04:00:00,52311.5,2051.4765625
2016-01-27 05:00:00,55713.0,306.34765625
2016-01-27 06:00:00,63586.75,3089.484375
2016-01-27 07:00:00,70580.5,2511.890625
2016-01-27 08:00:00,72925.0,-119.09375
2016-01-27 09:00:00,73043.5,-1029.96875
2016-01-27 10:00:00,73579.0,164.78125
2016-01-27 11:00:00,73983.75,-862.1875
2016-01-27 12:00:00,73882.25,1103.78125
2016-01-27 13:00:00,73090.5,1909.4921875
2016-01-27 14:00:00,71359.0,-1080.3515625
2016-01-27 15:00:00,70543.25,-571.0859375
2016-01-27 16:00:00,69795.0,-1790.21875
2016-01-27 17:00:00,73387.0,-661.09375
2016-01-27 18:00:00,74231.0,150.8515625
2016-01-27 19:00:00,72128.75,296.4453125
2016-01-27 20:00:00,68097.0,-170.1328125
2016-01-27 21:00:00,64875.5,258.5234375
2016-01-27 22:00:00,61758.75,-1898.640625
2016-01-27 23:00:00,57017.75,-814.3359375
2016-01-28 00:00:00,52777.75,1134.3359375
2016-01-28 01:00:00,50569.25,413.234375
2016-01-28 02:00:00,49401.5,-269.9921875
2016-01-28 03:00:00,49469.25,1933.3828125
2016-01-28 04:00:00,50762.25,2307.4921875
2016-01-28 05:00:00,54372.75,2179.25
2016-01-28 06:00:00,63130.5,4341.60546875
2016-01-28 07:00:00,70638.25,4037.6015625
2016-01-28 08:00:00,72656.0,939.6171875
2016-01-28 09:00:00,72371.75,198.7578125
2016-01-28 10:00:00,72873.5,1325.8359375
2016-01-28 11:00:00,72993.75,1444.796875
2016-01-28 12:00:00,71927.75,807.4375
2016-01-28 13:00:00,71043.5,2114.859375
2016-01-28 14:00:00,69980.0,1217.078125
2016-01-28 15:00:00,69468.0,1413.4140625
2016-01-28 16:00:00,69000.0,-1278.0
2016-01-28 17:00:00,72432.0,1578.0625
2016-01-28 18:00:00,73692.5,1657.296875
2016-01-28 19:00:00,71787.0,970.453125
2016-01-28 20:00:00,67762.5,844.375
2016-01-28 21:00:00,63949.75,371.578125
2016-01-28 22:00:00,61143.75,256.9609375
2016-01-28 23:00:00,56368.25,-577.90625
2016-01-29 00:00:00,52685.25,210.50390625
2016-01-29 01:00:00,50830.5,1303.36328125
2016-01-29 02:00:00,50289.25,231.5234375
2016-01-29 03:00:00,50439.25,301.1015625
2016-01-29 04:00:00,51512.0,1201.87890625
2016-01-29 05:00:00,55040.25,1150.8515625
2016-01-29 06:00:00,62407.25,1150.03515625
2016-01-29 07:00:00,69215.0,1084.3046875
2016-01-29 08:00:00,71570.0,-598.6171875
2016-01-29 09:00:00,71442.25,-667.953125
2016-01-29 10:00:00,71851.25,269.3828125
2016-01-29 11:00:00,72737.5,918.078125
2016-01-29 12:00:00,72039.75,835.078125
2016-01-29 13:00:00,70317.5,-937.328125
2016-01-29 14:00:00,68734.0,-220.390625
2016-01-29 15:00:00,68001.25,442.453125
2016-01-29 16:00:00,68562.25,246.125
2016-01-29 17:00:00,72222.25,1026.125
2016-01-29 18:00:00,72917.25,-266.0625
2016-01-29 19:00:00,70314.5,-187.09375
2016-01-29 20:00:00,65422.5,-137.875
2016-01-29 21:00:00,62294.5,970.62109375
2016-01-29 22:00:00,59766.5,1226.421875
2016-01-29 23:00:00,55572.25,-21.6015625
2016-01-30 00:00:00,52107.0,718.40625
2016-01-30 01:00:00,49767.25,745.91796875
2016-01-30 02:00:00,48358.0,258.0703125
2016-01-30 03:00:00,48080.75,761.765625
2016-01-30 04:00:00,48419.0,926.3203125
2016-01-30 05:00:00,48436.0,-2283.61328125
2016-01-30 06:00:00,49625.0,-4251.12890625
2016-01-30 07:00:00,53506.5,-2969.3671875
2016-01-30 08:00:00,57315.75,371.4453125
2016-01-30 09:00:00,60515.75,2008.01171875
2016-01-30 10:00:00,62599.0,982.640625
2016-01-30 11:00:00,63552.5,334.046875
2016-01-30 12:00:00,62523.5,16.484375
2016-01-30 13:00:00,60382.25,-148.55859375
2016-01-30 14:00:00,58594.0,-473.53515625
2016-01-30 15:00:00,58427.25,1515.28515625
2016-01-30 16:00:00,59268.0,1850.1484375
2016-01-30 17:00:00,62525.0,1376.5625
2016-01-30 18:00:00,63170.0,-640.27734375
2016-01-30 19:00:00,61246.0,803.421875
2016-01-30 20:00:00,57340.25,1856.890625
2016-01-30 21:00:00,55058.5,1276.2734375
2016-01-30 22:00:00,54105.75,1679.11328125
2016-01-30 23:00:00,50691.25,1497.38671875
2016-01-31 00:00:00,48194.75,547.2421875
2016-01-31 01:00:00,45645.25,841.0390625
2016-01-31 02:00:00,44863.5,1769.3984375
2016-01-31 03:00:00,44562.75,2824.50390625
2016-01-31 04:00:00,44192.25,2358.76171875
2016-01-31 05:00:00,43736.0,-816.8359375
2016-01-31 06:00:00,42968.75,-5413.265625
2016-01-31 07:00:00,45337.5,-6569.7265625
2016-01-31 08:00:00,48326.0,-1522.96875
2016-01-31 09:00:00,52086.25,2233.61328125
2016-01-31 10:00:00,55194.0,3587.80859375
2016-01-31 11:00:00,57441.75,697.78125
2016-01-31 12:00:00,56968.5,-2043.56640625
2016-01-31 13:00:00,54937.0,-3052.80078125
2016-01-31 14:00:00,54204.25,-1592.6953125
2016-01-31 15:00:00,53285.5,981.58203125
2016-01-31 16:00:00,53659.25,544.9140625
2016-01-31 17:00:00,57479.0,2661.171875
2016-01-31 18:00:00,58661.75,625.8046875
2016-01-31 19:00:00,57260.5,-122.734375
2016-01-31 20:00:00,54934.25,-15.96875
2016-01-31 21:00:00,53299.25,-150.515625
2016-01-31 22:00:00,52716.5,59.09375
2016-01-31 23:00:00,49240.0,-3244.2734375
2016-02-01 00:00:00,46774.5,283.91796875
2016-02-01 01:00:00,45230.75,-363.546875
2016-02-01 02:00:00,44564.75,-2479.90625
2016-02-01 03:00:00,45228.25,-871.93359375
2016-02-01 04:00:00,47237.5,-370.19921875
2016-02-01 05:00:00,51571.0,286.2578125
2016-02-01 06:00:00,60945.0,3678.84765625
2016-02-01 07:00:00,68252.75,1796.59375
2016-02-01 08:00:00,70733.5,469.796875
2016-02-01 09:00:00,71132.5,-172.6640625
2016-02-01 10:00:00,72619.0,1604.875
2016-02-01 11:00:00,74402.5,2579.78125
2016-02-01 12:00:00,74383.25,1323.5234375
2016-02-01 13:00:00,74326.25,1877.859375
2016-02-01 14:00:00,73482.0,1933.78125
2016-02-01 15:00:00,72294.25,1116.6171875
2016-02-01 16:00:00,71448.75,399.2421875
2016-02-01 17:00:00,74464.5,1831.9375
2016-02-01 18:00:00,75266.5,865.4140625
2016-02-01 19:00:00,73149.25,1251.953125
2016-02-01 20:00:00,68585.75,987.3046875
2016-02-01 21:00:00,64947.5,1327.5078125
2016-02-01 22:00:00,61941.5,508.6484375
2016-02-01 23:00:00,56401.0,-1308.390625
2016-02-02 00:00:00,52638.75,-1202.83984375
2016-02-02 01:00:00,50379.25,-1877.30859375
2016-02-02 02:00:00,49184.5,-702.44921875
2016-02-02 03:00:00,49700.75,831.2578125
2016-02-02 04:00:00,51451.75,865.296875
2016-02-02 05:00:00,55452.0,-380.1875
2016-02-02 06:00:00,63744.5,953.59375
2016-02-02 07:00:00,70767.75,1211.4375
2016-02-02 08:00:00,73110.25,-1832.90625
2016-02-02 09:00:00,73340.5,-574.375
2016-02-02 10:00:00,74255.75,562.375
2016-02-02 11:00:00,75341.5,-777.6875
2016-02-02 12:00:00,74596.75,-1849.875
2016-02-02 13:00:00,73559.5,-311.0625
2016-02-02 14:00:00,72495.25,-720.890625
2016-02-02 15:00:00,71883.0,-942.984375
2016-02-02 16:00:00,70935.75,-3085.4453125
2016-02-02 17:00:00,73314.0,-1450.09375
2016-02-02 18:00:00,74594.5,-510.28125
2016-02-02 19:00:00,72775.25,-1710.0390625
2016-02-02 20:00:00,68453.5,-1087.890625
2016-02-02 21:00:00,65078.75,115.578125
2016-02-02 22:00:00,61955.0,-1120.015625
2016-02-02 23:00:00,56881.0,-1532.8359375
2016-02-03 00:00:00,53175.5,683.8203125
2016-02-03 01:00:00,51526.5,1263.5859375
2016-02-03 02:00:00,50572.75,421.76953125
2016-02-03 03:00:00,50918.5,1109.890625
2016-02-03 04:00:00,52514.0,2403.7421875
2016-02-03 05:00:00,56121.0,935.890625
2016-02-03 06:00:00,63890.5,2178.5
2016-02-03 07:00:00,70806.0,1116.4140625
2016-02-03 08:00:00,72959.75,-404.484375
2016-02-03 09:00:00,72838.75,-338.15625
2016-02-03 10:00:00,73469.0,892.390625
2016-02-03 11:00:00,74317.25,586.2578125
2016-02-03 12:00:00,73628.0,97.734375
2016-02-03 13:00:00,72826.0,-577.640625
2016-02-03 14:00:00,71691.25,242.5625
2016-02-03 15:00:00,70851.0,805.25
2016-02-03 16:00:00,69769.5,-1597.6953125
2016-02-03 17:00:00,72667.25,-78.7265625
2016-02-03 18:00:00,74832.5,861.6875
2016-02-03 19:00:00,72783.25,-148.125
2016-02-03 20:00:00,68141.25,-856.75
2016-02-03 21:00:00,64689.75,864.1796875
2016-02-03 22:00:00,61954.0,157.8828125
2016-02-03 23:00:00,57533.5,-441.80078125
2016-02-04 00:00:00,54027.25,-2428.09375
2016-02-04 01:00:00,52061.25,-687.09765625
2016-02-04 02:00:00,51152.0,-1630.48828125
2016-02-04 03:00:00,51093.75,-533.6328125
2016-02-04 04:00:00,52335.25,1565.19140625
2016-02-04 05:00:00,55726.5,500.17578125
2016-02-04 06:00:00,63664.5,1166.66796875
2016-02-04 07:00:00,70499.75,2652.6796875
2016-02-04 08:00:00,72291.5,1293.4375
2016-02-04 09:00:00,72871.25,-414.703125
2016-02-04 10:00:00,73591.5,-445.109375
2016-02-04 11:00:00,74452.75,278.9375
2016-02-04 12:00:00,73985.75,-34.1484375
2016-02-04 13:00:00,73629.75,-113.6953125
2016-02-04 14:00:00,72310.75,328.4921875
2016-02-04 15:00:00,71612.5,2111.109375
2016-02-04 16:00:00,70406.5,65.6875
2016-02-04 17:00:00,72734.5,-529.109375
2016-02-04 18:00:00,73714.0,-764.875
2016-02-04 19:00:00,71919.0,681.375
2016-02-04 20:00:00,67217.0,-832.2421875
2016-02-04 21:00:00,64058.75,-358.984375
2016-02-04 22:00:00,61693.5,147.2734375
2016-02-04 23:00:00,57128.25,-2138.703125
2016-02-05 00:00:00,53030.25,-874.1015625
2016-02-05 01:00:00,50845.25,487.546875
2016-02-05 02:00:00,50318.75,-255.16796875
2016-02-05 03:00:00,50475.0,-16.18359375
2016-02-05 04:00:00,51795.75,1064.3828125
2016-02-05 05:00:00,54655.75,-868.046875
2016-02-05 06:00:00,61806.75,720.5546875
2016-02-05 07:00:00,68792.75,1013.234375
2016-02-05 08:00:00,71221.0,-839.46875
2016-02-05 09:00:00,72163.75,-432.9140625
2016-02-05 10:00:00,73173.25,604.328125
2016-02-05 11:00:00,73393.25,-497.28125
2016-02-05 12:00:00,72532.75,-605.515625
2016-02-05 13:00:00,71422.0,-27.375
2016-02-05 14:00:00,69660.0,-604.59375
2016-02-05 15:00:00,68357.0,-620.96875
2016-02-05 16:00:00,67795.75,-1309.484375
2016-02-05 17:00:00,70376.0,392.5
2016-02-05 18:00:00,71519.75,-835.859375
2016-02-05 19:00:00,69306.75,-55.421875
2016-02-05 20:00:00,64640.5,-582.5
2016-02-05 21:00:00,60551.0,-814.8203125
2016-02-05 22:00:00,58394.75,514.328125
2016-02-05 23:00:00,55008.25,726.2109375
2016-02-06 00:00:00,51225.25,197.171875
2016-02-06 01:00:00,48765.25,258.5390625
2016-02-06 02:00:00,47692.75,-189.09765625
2016-02-06 03:00:00,47188.25,296.46484375
2016-02-06 04:00:00,47591.25,150.2734375
2016-02-06 05:00:00,47805.25,-2565.6015625
2016-02-06 06:00:00,48543.75,-4818.1328125
2016-02-06 07:00:00,51616.0,-1925.109375
2016-02-06 08:00:00,55533.5,557.3828125
2016-02-06 09:00:00,58591.0,76.28125
2016-02-06 10:00:00,60249.5,-1627.4765625
2016-02-06 11:00:00,60414.5,-1482.59765625
2016-02-06 12:00:00,59189.75,-907.3828125
2016-02-06 13:00:00,56666.5,-1707.30859375
2016-02-06 14:00:00,55063.0,-1265.80859375
2016-02-06 15:00:00,54647.0,-7.390625
2016-02-06 16:00:00,55160.5,-350.94140625
2016-02-06 17:00:00,59196.75,980.8046875
2016-02-06 18:00:00,62439.5,1014.79296875
2016-02-06 19:00:00,60334.5,-566.8515625
2016-02-06 20:00:00,56382.5,501.296875
2016-02-06 21:00:00,53953.25,574.0234375
2016-02-06 22:00:00,53235.75,1516.65234375
2016-02-06 23:00:00,49782.75,78.83203125
2016-02-07 00:00:00,46311.25,271.39453125
2016-02-07 01:00:00,44380.0,-130.20703125
2016-02-07 02:00:00,43521.25,-1220.74609375
2016-02-07 03:00:00,43377.25,-843.91796875
2016-02-07 04:00:00,43139.75,-1100.375
2016-02-07 05:00:00,42622.25,-4749.3125
2016-02-07 06:00:00,42052.0,-7412.36328125
2016-02-07 07:00:00,43853.0,-4010.203125
2016-02-07 08:00:00,47292.25,236.7265625
2016-02-07 09:00:00,50699.25,546.67578125
2016-02-07 10:00:00,54241.5,40.390625
2016-02-07 11:00:00,56158.0,-815.98828125
2016-02-07 12:00:00,55281.0,-1681.390625
2016-02-07 13:00:00,53062.75,-1355.26953125
2016-02-07 14:00:00,51099.5,-677.4375
2016-02-07 15:00:00,50602.25,-254.87109375
2016-02-07 16:00:00,50924.0,-1483.28515625
2016-02-07 17:00:00,55377.5,974.14453125
2016-02-07 18:00:00,59246.0,1951.53515625
2016-02-07 19:00:00,57992.75,-379.8203125
2016-02-07 20:00:00,55467.75,2.7109375
2016-02-07 21:00:00,54099.25,840.98828125
2016-02-07 22:00:00,54134.75,1092.1328125
2016-02-07 23:00:00,50950.0,-676.76953125
2016-02-08 00:00:00,48082.5,1217.00390625
2016-02-08 01:00:00,46145.25,338.7734375
2016-02-08 02:00:00,45573.25,-1635.01953125
2016-02-08 03:00:00,46247.5,-1049.51953125
2016-02-08 04:00:00,48189.5,-271.12890625
2016-02-08 05:00:00,51687.25,-48.16015625
2016-02-08 06:00:00,59068.75,2556.8828125
2016-02-08 07:00:00,65792.0,2543.79296875
2016-02-08 08:00:00,68592.25,-223.671875
2016-02-08 09:00:00,70245.0,1180.9921875
2016-02-08 10:00:00,71231.75,576.8515625
2016-02-08 11:00:00,72508.75,1090.3046875
2016-02-08 12:00:00,71882.0,1123.796875
2016-02-08 13:00:00,70348.5,1299.21875
2016-02-08 14:00:00,69578.0,2057.359375
2016-02-08 15:00:00,68941.5,2071.03125
2016-02-08 16:00:00,68195.75,181.296875
2016-02-08 17:00:00,70741.75,863.9140625
2016-02-08 18:00:00,72646.25,2057.28125
2016-02-08 19:00:00,70897.5,1423.515625
2016-02-08 20:00:00,66804.5,1140.765625
2016-02-08 21:00:00,63665.5,1090.34375
2016-02-08 22:00:00,61097.0,1094.8984375
2016-02-08 23:00:00,56996.0,55.65625
2016-02-09 00:00:00,53568.5,325.421875
2016-02-09 01:00:00,51570.5,-974.55859375
2016-02-09 02:00:00,50557.0,-1651.6328125
2016-02-09 03:00:00,51205.75,-512.34375
2016-02-09 04:00:00,52592.0,-337.14453125
2016-02-09 05:00:00,55838.25,-1227.23828125
2016-02-09 06:00:00,62993.0,1411.84765625
2016-02-09 07:00:00,69002.75,1197.265625
2016-02-09 08:00:00,70780.5,-20.6484375
2016-02-09 09:00:00,71450.75,94.625
2016-02-09 10:00:00,72856.75,-422.734375
2016-02-09 11:00:00,73460.25,-1402.8671875
2016-02-09 12:00:00,72116.5,-1382.296875
